-1.5404506295556986, 4.036509958577138
-2.9293148101745183, 0.020896441232178375
3.6076561224979518, -4.015674171600895
-4.4057149439961325, 1.0851632477466922
4.128662595886031, 4.406857481775756
-2.697843001984377, 2.7395149352868735
-1.0833358794992467, 3.1411605375896485
-3.8623921097026583, -3.3480442317059635
0.5865648043496483, 4.326115341804009
0.7203576554190185, -4.3979083011617135
4.426240279269567, -0.45764664870148053
3.817254117429533, 4.7247120147791595
-0.639610175626891, 2.7890898961813377
3.2469979495382173, 4.040791905441241
-3.570754345775619, 2.076800573767633
-4.5096954393995405, -4.9371121160700735
1.3822369523886984, 2.2695530139109064
-3.878193942474506, -0.22123556815561773
-0.519187532480756, -4.858058587249797
3.927128054420379, -1.8957959595958962
4.719255472521533, -2.358669598400316
4.451944954334534, 1.0691232041662202
1.7953882142953228, 4.037526683446467
1.873748414182197, 2.1827898924177136
-4.274005886202311, 1.1326487609600209
3.6877019442113514, 0.3334786916562873
-4.144190080176509, -0.8524944137977721
-1.1198889380190957, 3.7453906091952955
4.215019700448243, 1.9668990408646447
-3.7520239185633466, 4.6158536319098555
-1.5971388682161134, -1.442047788694615
0.5555788891060054, -4.331703139289461
4.995302575317979, -4.000298567257606
4.721716287272914, 1.8826775638940951
3.0723899985992915, 1.8629851818737384
-4.8211840587336035, 0.8450874540187305
1.1552593849600967, 2.0510436683003803
1.6311867461158789, -1.857254411386032
1.0489142001723817, 2.491124607108663
0.9392329768309491, -0.00780371825440529
-4.194624909049651, 1.2088040295279967
-2.5921580056569002, 0.11290344536915065
-3.9639615848299217, -3.7447301665316033
-0.5345514537560625, 2.4124144707252686
4.53555140674651, 2.7341960924026036
-1.8504527241381474, 3.282342615001589
4.603996179656297, 4.391258681879901
-2.936150050938524, 2.865614518376299
-1.2331539676140748, -3.4425987086279166
3.299179063563498, -2.6263200137743947
2.4461446321163915, 4.487145625273211
1.6255658161776783, -4.038744126904472
-4.020293742908816, -2.2967014109287387
-3.309141224674468, -0.3499197923726305
0.33883148751530534, 2.771355935645814
-4.480788503760779, -4.931472877203161
4.3784446480112145, 1.603610639172235
1.1762100461795502, -2.076100808456851
4.600086295871035, 4.275689122386794
2.5269793467588393, -3.1196137987646457
-3.042299037182461, 3.921194665794138
